trial,spearman_rho,top10_overlap,top20_overlap
341,0.986168241342783,0.7,0.65
342,0.9361355341149695,0.4,0.4
343,0.6766542023218807,0.5,0.5
344,0.9428990459018451,0.6,0.45
345,0.9768862611525583,0.7,0.6
346,0.9460727318328558,0.3,0.45
347,0.9739532998279711,0.6,0.6
348,0.9335525886115733,0.3,0.35
349,0.9669433957771116,0.6,0.6
350,0.8481433112671648,0.4,0.45
351,0.9400596290402031,0.7,0.65
352,0.8693172708245606,0.3,0.35
353,0.9206856096291607,0.7,0.6
354,0.9975138167529356,0.9,0.95
355,0.9049725413376567,0.3,0.35
356,0.8426165172539993,0.3,0.4
357,0.973351075580316,0.6,0.55
358,0.9759699084649862,0.7,0.65
359,0.9872981041295985,0.8,0.85
360,0.8940266479581104,0.0,0.1
361,0.98306000274396,0.7,0.6
362,0.8726710558631219,0.4,0.5
363,0.9332518502718259,0.4,0.35
364,0.9941157193408031,0.9,0.95
365,0.9905136723706622,0.8,0.7
366,0.9630078110542808,0.6,0.55
367,0.5365312027767782,0.3,0.4
368,0.9379410660786351,0.4,0.4
369,0.9803258779249849,0.7,0.65
370,0.9525508601282581,0.4,0.2
371,0.9123130625444571,0.1,0.25
372,0.9864814484918039,0.7,0.6
373,0.9809125248471848,0.7,0.65
374,0.9528728227163722,0.6,0.5
375,0.970612814852635,0.5,0.5
376,0.8475910377232552,0.3,0.35
377,0.9775466558045499,0.6,0.55
378,0.9363324010157132,0.7,0.65
379,0.9318082326423748,0.2,0.2
380,0.9669814675816909,0.6,0.55
381,0.8985436275725561,0.1,0.2
382,0.9317218819818853,0.6,0.5
383,0.9561289651166072,0.6,0.5
384,0.92810785972448,0.3,0.4
385,0.9545630690968864,0.4,0.5
386,0.8085988685819276,0.2,0.3
387,0.9439366867600921,0.5,0.5
388,0.9595098126082549,0.5,0.5
389,0.9350374474581422,0.3,0.4
390,0.8589993718727585,0.5,0.55
391,0.9626853865131281,0.6,0.55
392,0.7487105109564679,0.2,0.25
393,0.9733649354790676,0.8,0.75
394,0.931865167000105,0.6,0.6
395,0.8740289246973043,0.2,0.35
396,0.9943083091130684,0.8,0.8
397,0.7819872951108683,0.6,0.55
398,0.9740717929305834,0.6,0.5
399,0.9646518929527002,0.5,0.55
400,0.857164927962664,0.3,0.45
401,0.9792174323495321,0.6,0.5
402,0.9074179038513438,0.1,0.3
403,0.8530559518846751,0.7,0.6
404,0.6459702413962036,0.1,0.2
405,0.9930387749277393,0.8,0.85
406,0.9785130365305047,0.7,0.65
407,0.9527619229785081,0.5,0.5
408,0.715324048540516,0.3,0.4
409,0.9534216813943293,0.6,0.6
410,0.7855087365995164,0.4,0.45
411,0.9555883722785057,0.6,0.5
412,0.9302153171332549,0.2,0.2
413,0.9369390766749784,0.4,0.4
414,0.9108713028142873,0.6,0.5
415,0.8713452809034157,0.5,0.5
416,0.959515285995229,0.6,0.5
417,0.9594363736566165,0.6,0.55
418,0.9319697727445657,0.3,0.35
419,0.8732160943220759,0.5,0.4
420,0.9413549558214582,0.3,0.35
421,0.9594737761616657,0.6,0.5
422,0.8488368217689967,0.5,0.55
423,0.8442178026498176,0.2,0.25
424,0.9533150274027722,0.7,0.65
425,0.9872380365982659,0.7,0.7
426,0.7452919376113237,0.3,0.45
427,0.9903639512052737,0.8,0.85
428,0.9452320167169244,0.3,0.45
429,0.958142813616906,0.6,0.5
430,0.9634427175177849,0.5,0.55
431,0.9438200035495105,0.5,0.4
432,0.9896242248517209,0.7,0.75
433,0.9915276901123973,0.7,0.8
434,0.8999348291298008,0.1,0.25
435,0.9699773391393266,0.5,0.6
436,0.8411608016105765,0.1,0.05
437,0.9967013808964368,0.8,0.85
438,0.9685854040238195,0.6,0.6
439,0.9655495889392237,0.6,0.6
440,0.9195652048311262,0.6,0.55
441,0.9580118186416605,0.7,0.6
442,0.6347297480670455,0.1,0.15
443,0.9607009522608034,0.5,0.55
444,0.8190337417765938,0.2,0.3
445,0.9203325510449094,0.2,0.25
446,0.9864315891325938,0.8,0.7
447,0.9619654154234308,0.6,0.55
448,0.757449620485965,0.5,0.5
449,0.795721358265744,0.1,0.15
450,0.9452621551832286,0.4,0.45
451,0.9501670511290913,0.4,0.35
452,0.994032084172155,0.8,0.8
453,0.9693887747290789,0.7,0.65
454,0.8903052732690299,0.1,0.15
455,0.9516362648422985,0.4,0.45
456,0.6556686715970264,0.1,0.15
457,0.9232754608915088,0.3,0.4
458,0.8637198245218799,0.2,0.3
459,0.992947501936266,0.8,0.85
460,0.9838037820676224,0.7,0.8
461,0.9547840324618978,0.6,0.55
462,0.9040692766968523,0.2,0.25
463,0.9288977459962555,0.3,0.45
464,0.9228161262093512,0.3,0.35
465,0.962222132421889,0.5,0.55
466,0.9270137675697875,0.2,0.25
467,0.977574958600611,0.7,0.65
468,0.8064730686674177,0.3,0.4
469,0.9523323484954074,0.5,0.5
470,0.8850278685172412,0.6,0.6
471,0.960315616739408,0.6,0.55
472,0.9410852423075661,0.4,0.45
473,0.9762416887190403,0.7,0.65
474,0.945359622417631,0.6,0.65
475,0.9788867124543388,0.7,0.7
476,0.9720371761574003,0.5,0.5
477,0.925105546976112,0.3,0.35
478,0.9464071077510471,0.5,0.5
479,0.9869652496863367,0.7,0.7
480,0.9318367670687505,0.7,0.6
481,0.995883508825893,0.7,0.9
482,0.9146184187296678,0.4,0.45
483,0.9737529926566597,0.5,0.5
484,0.821914622706132,0.3,0.35
485,0.9923417817520486,0.8,0.75
486,0.8932079481827894,0.2,0.25
