trial,spearman_rho,top10_overlap,top20_overlap,w_centrality,w_essentiality,w_survival,w_druggability
242,0.9073795118738938,0.8,0.75,0.16343530458157496,0.3421542445021194,0.3848411641361117,0.109569286780194
243,0.9254722805284603,0.8,0.8,0.2820653084806129,0.4378303316327967,0.12246865360597965,0.1576357062806105
244,0.8888093180228012,0.8,0.75,0.13457405210394907,0.4747467543721001,0.236758143685349,0.15392104983860186
245,0.9744165946413137,1.0,0.95,0.2276580810167832,0.206076495229546,0.28707284709353964,0.2791925766601311
246,0.9539037741284933,0.9,0.9,0.19828378871150754,0.2752267169960671,0.21267050202720986,0.31381899226521565
247,0.9380005762028234,0.8,0.8,0.16077580098297659,0.3735474716583632,0.2603952471127955,0.20528148024586454
248,0.9930526402436513,1.0,0.9,0.3302807370664364,0.20245316042400266,0.23576697071778893,0.231499131791772
249,0.912087912087912,0.8,0.85,0.1726296761362087,0.12426241411187434,0.3210256020605759,0.382082307691341
250,0.9205992509363295,0.8,0.85,0.22553136530717577,0.1811984952747885,0.45667556235194556,0.1365945770660903
251,0.9299666625509322,0.9,0.8,0.24249745789630378,0.34929024812090914,0.12303717736669997,0.2851751166160872
252,0.9734452813104497,0.9,0.65,0.42533320644730616,0.2046158253109034,0.22112024505121955,0.14893072319057085
253,0.9836523027534263,1.0,0.8,0.36998383767846527,0.2024705672691007,0.28947956377624406,0.1380660312761901
254,0.8903403712392476,0.8,0.9,0.08168358669371706,0.3027302124816175,0.30040842949915697,0.3151777713255084
255,0.985133967156439,1.0,0.95,0.2559171825413749,0.2845501205369256,0.21169820056263508,0.24783449635906454
256,0.9486850228423261,0.9,0.85,0.22098158096218407,0.19527495599149114,0.40188298203251777,0.18186048101380708
257,0.8272379306087171,0.8,0.7,0.0999176199189056,0.5603426852842474,0.19200361400635124,0.14773608079049577
258,0.9599785981808453,0.9,0.9,0.23243470365990757,0.14597511713522215,0.35254464437455585,0.26904553483031435
259,0.9705313413178581,0.9,0.75,0.3821331556979938,0.3191466519118198,0.21417808984151812,0.08454210254866835
260,0.9111989134461045,0.9,0.8,0.29255817833694747,0.2805137205567323,0.08470465597472587,0.3422234451315942
261,0.9229699139811498,0.8,0.75,0.14615892460002788,0.40840559718932123,0.2517309921617419,0.193704486048909
262,0.9670905873153064,0.9,0.9,0.2345881206450444,0.2279853620138713,0.22415098318294666,0.31327553415813764
263,0.9265423714861917,0.9,0.8,0.24951733961357986,0.1564789404858494,0.19454606818455805,0.39945765171601266
264,0.9385767790262171,0.8,0.9,0.14674821185463127,0.259436693223225,0.3230104609089507,0.27080463401319316
265,0.9810017697658147,0.9,0.95,0.25215052783508873,0.2701821681065468,0.3134715704606105,0.16419573359775386
266,0.9259003169115527,0.8,0.75,0.17469633327345507,0.42628897415552497,0.21388186841011173,0.18513282416090823
267,0.9646211466436184,0.9,0.9,0.22068280655896114,0.17811106789686243,0.295926823358151,0.3052793021860254
268,0.8458245873976211,0.7,0.75,0.18649321018337894,0.5549076292526478,0.13695388039056194,0.12164528017341134
269,0.9588591184096801,0.9,0.9,0.23507601925557797,0.27150117308114013,0.18372921821074184,0.30969358945254005
270,0.937654854508787,0.9,0.85,0.23154428961963602,0.2685238304037475,0.15492839883130707,0.34500348114530927
271,0.9776433304523191,0.9,0.85,0.37069288765116726,0.19730218148530795,0.18593734503344167,0.24606758583008315
272,0.9237601349960899,0.8,0.8,0.1923646751860023,0.20499201304046166,0.21595699348905786,0.38668631828447825
273,0.7938181668518747,0.5,0.75,0.09167324703697755,0.09913088482147371,0.23931056626797476,0.569885301873574
274,0.9861217434251143,1.0,0.85,0.3454028240969138,0.1519890989570472,0.27182564505218687,0.23078243189385214
275,0.9398444252376836,0.9,0.85,0.20990397940809485,0.17896090296126918,0.24217875699817365,0.36895636063246234
276,0.9343128781331027,0.8,0.9,0.15299208219524305,0.24952709218276678,0.26896398516874487,0.3285168404532454
277,0.9502160760587727,0.9,0.9,0.18969076420393113,0.2932870353589864,0.21256390290485577,0.30445829753222664
278,0.874717043256369,0.7,0.75,0.20496030127182505,0.11277954994961867,0.21110019532889598,0.4711599534496602
279,0.9602913939992591,0.9,0.8,0.36858210578993345,0.1527851169825034,0.18715412576007984,0.2914786514674834
280,0.8770383174877556,0.7,0.85,0.15742343447951618,0.4156827089872673,0.11939381700071851,0.30750003953249794
281,0.878684611268881,0.7,0.85,0.12907379785685388,0.2913792827267276,0.17718277109436342,0.40236414832205514
282,0.9510721488249577,0.9,0.75,0.34148003637231794,0.2544632742199197,0.3484524508348597,0.05560423857290269
283,0.9543482734493971,0.9,0.9,0.2678273933454831,0.3111770726698746,0.3290628165381286,0.09193271744651361
284,0.9824834341688274,1.0,0.9,0.293692506587682,0.3220102504161837,0.25824051142040894,0.1260567315757254
285,0.9395316294192698,0.8,0.85,0.1452191756821288,0.31923568865115726,0.3033336213872199,0.232211514279494
286,0.9727703008601886,1.0,0.9,0.23563412216234844,0.26360919926472526,0.21178610529720043,0.28897057327572595
287,0.9213565460756472,0.8,0.8,0.27638884897970867,0.45886612706886354,0.13180230991712302,0.13294271403430494
288,0.8350413631312508,0.7,0.8,0.03573382603720484,0.22346989029974823,0.41444276868421903,0.32635351497882775
289,0.9846730048977239,1.0,0.9,0.2689135190636265,0.33334896360882277,0.23407186271490898,0.16366565461264157
290,0.9574433057579125,0.9,0.7,0.44073949386779,0.21874941911885668,0.2947105425150415,0.045800544498311835
291,0.8752109313907066,0.8,0.8,0.09087390135757316,0.34540615989122403,0.2038945772303028,0.35982536152090006
292,0.8916244803885253,0.8,0.8,0.11089917621329003,0.4083102117756403,0.22041859709387207,0.2603720149171976
293,0.8400296332880602,0.7,0.85,0.07027305986223387,0.314329976944394,0.20308916996698106,0.412307793226391
294,0.9579042680166275,0.9,0.9,0.3389575316122545,0.24993303502104403,0.13873774079316112,0.27237169257354027
295,0.9119891344610445,0.8,0.75,0.23455460262660852,0.26913570616891225,0.11871933224856698,0.3775903589559121
296,0.9471704325636908,0.8,0.75,0.4270027634107795,0.17059179577115513,0.15147199271227713,0.2509334481057882
297,0.9770835905667365,1.0,0.9,0.21140952349840197,0.313413820380571,0.25527055393155107,0.21990610218947615
298,0.8339712721735193,0.7,0.8,0.11600300280651808,0.3522258157710451,0.11074319354974961,0.4210279878726872
299,0.9195950117298431,0.8,0.85,0.1540051372430117,0.1868623295260069,0.291842875093874,0.3672896581371073
300,0.9705807301312919,0.9,0.9,0.21974669645974035,0.2428949610305046,0.3417169683130815,0.19564137419667343
301,0.9517306663374078,0.9,0.7,0.468571750532583,0.1046623973622394,0.26215647257832725,0.16460937952685034
302,0.9604066345639379,0.9,0.7,0.40418301525736333,0.1743826229486714,0.3303321384948348,0.09110222329913058
303,0.9670247355640614,0.9,0.9,0.3035063893413519,0.16708158060257217,0.3711402558654082,0.15827177419066785
304,0.9525538132279706,0.8,0.9,0.1757183309290494,0.2349155326657959,0.3498780938833582,0.2394880425217964
305,0.9475820060089722,0.9,0.85,0.332912146892967,0.22395805910821254,0.13320487359527272,0.30992492040354774
306,0.9437296785611393,0.9,0.85,0.19528821106349498,0.32708293432146973,0.1804244523532666,0.2972044022617687
307,0.8985059883936288,0.7,0.8,0.2530907416678757,0.47292480085700805,0.11291668462792347,0.16106777284719279
308,0.9529983125488742,0.9,0.85,0.24559463279862984,0.1871259179470993,0.21377926873971953,0.35350018051455123
309,0.957229287566366,0.9,0.85,0.27441429548124074,0.3970369600166403,0.21775843988184448,0.11079030462027456
310,0.9671235131909289,1.0,0.9,0.25138697845286784,0.37793092123296806,0.19882810773958592,0.1718539925745783
311,0.9556323825986746,0.9,0.9,0.19558968534535962,0.33199445873092626,0.20672274105678357,0.2656931148669305
312,0.9844260608305553,1.0,0.9,0.2971938495709644,0.3389599155039585,0.20077785905717044,0.16306837586790676
313,0.96608634810882,0.9,0.95,0.20036406585272679,0.24187401023269453,0.2626994235949854,0.29506250031959325
314,0.9883607029674444,1.0,0.9,0.3372957533945667,0.17011999154538718,0.2514277537336068,0.2411565013264393
315,0.986632094497263,1.0,0.95,0.24558405257211752,0.31267563037334456,0.22079362184408124,0.2209466952104568
316,0.9828126929250524,0.9,0.85,0.3399430321259706,0.15253237477611004,0.25045993914243725,0.2570646539554821
317,0.9841955797011975,1.0,0.85,0.35945747226884517,0.2962809322674779,0.20871768265236712,0.1355439128113098
318,0.9904844219450961,1.0,0.95,0.27975450522066353,0.2541989927545778,0.29860047258382383,0.16744602944093492
319,0.957295139317611,0.8,0.7,0.4732582466567171,0.2619960916789802,0.19932459017288381,0.06542107149141892
320,0.9402559986829649,0.8,0.9,0.16174692968661009,0.2794374941663908,0.3607554016633825,0.19806017448361649
321,0.9694447874223153,0.9,0.8,0.39387662415598856,0.12306451593421439,0.2399703700492084,0.2430884898605886
322,0.9927563073630488,1.0,0.9,0.314507942542192,0.25775397981900317,0.281463588278692,0.14627448936011278
323,0.9865333168703955,1.0,0.9,0.2966534854151159,0.2531495996673487,0.19435107080601977,0.2558458441115158
324,0.9777421080791866,0.9,0.95,0.26315451812729335,0.19209198981456344,0.3453675020559718,0.19938599000217158
325,0.914178705189941,0.8,0.85,0.12866900781523882,0.2201843195323819,0.3019685950731369,0.34917807757924235
326,0.9898917561838909,1.0,0.85,0.3484198077634715,0.20294207883200358,0.2893811057028368,0.15925700770168816
327,0.9472362843149359,0.9,0.85,0.32003504090805684,0.18533906612849552,0.16036606987624888,0.33425982308719876
328,0.972934930238301,0.9,0.8,0.4188924322533177,0.1514560021211476,0.23293655915399666,0.19671500647153797
329,0.9534428118697781,0.9,0.75,0.41563652174656257,0.22101835619033186,0.13737192856264482,0.22597319350046086
330,0.9739391694447873,0.9,0.85,0.38949344367989297,0.2109438455816965,0.17563271718098192,0.22392999355742865
331,0.8101164752850145,0.7,0.7,0.12648055757203308,0.18981335088954474,0.15943230496899224,0.52427378656943
332,0.9420998477178253,0.8,0.9,0.14786689365099995,0.27764765357060883,0.3146694300288745,0.2598160227495168
333,0.9469070255587109,0.9,0.8,0.35322817558369995,0.2049663797977556,0.13681126354692183,0.3049941810716225
334,0.9361073383545294,0.8,0.85,0.18832630908640094,0.15547363924687407,0.3903060245877884,0.2658940270789365
335,0.9934477507511215,1.0,0.95,0.2585637571351064,0.2751270543395617,0.2687221254151327,0.19758706311019908
336,0.9570811211260649,0.9,0.85,0.23589048256771203,0.35276364905710134,0.29531824555289005,0.11602762282229666
337,0.9270527225583404,0.8,0.85,0.1480812203767229,0.20932145862581272,0.3762511124769887,0.26634620852047575
338,0.9074618265629502,0.7,0.85,0.17165639737064722,0.14974263747797908,0.4361094255892217,0.242491539562152
339,0.8379717660616538,0.7,0.65,0.05717548254038894,0.31134918185102184,0.4477715672559706,0.18370376835261853
340,0.9099477301724491,0.9,0.75,0.2339701918501895,0.24423149748703898,0.13082145266879264,0.39097685799397885
341,0.9952915997859817,1.0,1.0,0.32224505489806854,0.24878138925819168,0.2741710246329069,0.1548025312108331
342,0.9516648145861628,0.8,0.9,0.16834978006020748,0.2642207706848423,0.2721426601576116,0.2952867890973385
343,0.9091575091575091,0.9,0.8,0.34845283522176473,0.25865152044677353,0.07434635583400247,0.3185492884974591
344,0.953623904185702,0.9,0.9,0.19609163284753067,0.34131234257562226,0.20364693392755126,0.25894909064929583
345,0.8996254681647938,0.8,0.75,0.15106220830684336,0.3238577832683184,0.4072112995874301,0.1178687088374082
346,0.9611803926410669,0.9,0.9,0.2610541230575718,0.12636992802737568,0.36398812250591894,0.24858782640913368
347,0.9061612544758612,0.7,0.8,0.22264005275887286,0.15965695536664137,0.4797322060391175,0.1379707858353683
348,0.9165493682347615,0.8,0.85,0.15226113473395736,0.18338046069787203,0.39988217538228726,0.26447622918588337
349,0.9957196361690742,1.0,1.0,0.27750104305236556,0.22962058710574768,0.2708047556759903,0.2220736141658966
350,0.9465119150512408,0.9,0.85,0.30041281782080453,0.19755570894979754,0.16302469211646653,0.3390067811129313
351,0.936667078240112,0.9,0.85,0.24431643584109955,0.42042418348387317,0.1398022127291568,0.19545716794587056
352,0.9394657776680249,0.9,0.85,0.22170197914641424,0.20378974691413998,0.20363972836470148,0.37086854557474425
353,0.9687862699098654,0.9,0.85,0.34947842902867626,0.27721326640492444,0.143969233964357,0.22933907060204223
354,0.9595999506111865,0.9,0.85,0.31301203596046373,0.3810362721654384,0.21896494848768033,0.08698674338641743
355,0.9484874675885911,0.9,0.9,0.2025647075487808,0.23655471665926517,0.22051311393303244,0.34036746185892147
356,0.934971395645553,0.9,0.8,0.32580297696142524,0.13944437668161835,0.17472808080695465,0.36002456555000173
357,0.9859241881713793,1.0,0.95,0.30749773083927606,0.18877708790630537,0.32465079197983365,0.17907438927458488
358,0.8134419887228875,0.6,0.65,0.11307503961090218,0.2329055363553414,0.5618134053120674,0.0922060187216892
359,0.9586944890315676,0.9,0.65,0.44432902300465643,0.3033310400754756,0.16896917397193986,0.08337076294792807
360,0.8673251841791167,0.8,0.85,0.07518144061787974,0.20739180540403518,0.32127715752523356,0.39614959645285136
361,0.9950940445322467,1.0,0.9,0.34646726940908956,0.244359425181809,0.22728847911985128,0.1818848262892501
362,0.956373214800181,0.9,0.85,0.3445774056446371,0.20630920846452847,0.15339486817815623,0.29571851771267793
363,0.9635839815615096,0.8,0.8,0.3852492522421517,0.12995692527066266,0.2088549145462321,0.27593890794095355
364,0.8978639338189899,0.7,0.75,0.2139618813184158,0.269965635721267,0.45646649214224944,0.059605990818067923
365,0.9906819771988311,1.0,0.9,0.3185041571428562,0.3057889759616162,0.2151772287533702,0.1605296381421573
366,0.9516318887105403,0.8,0.85,0.17377451516558692,0.3512541111373281,0.26974067503656546,0.20523069866051954
367,0.8695476807836356,0.8,0.75,0.289634727901878,0.31227137253650106,0.03819004866247034,0.35990385089915056
368,0.9267563896777379,0.8,0.85,0.15788630734667394,0.3900252388017512,0.1987871861146125,0.25330126773696227
369,0.9804091040046096,0.9,0.9,0.23694255434640343,0.3224603426631271,0.2728439208538777,0.16775318213659177
370,0.8871136354282422,0.8,0.75,0.09534318532360404,0.3986309710436392,0.3423524772927178,0.1636733663400389
371,0.9290776639091246,0.8,0.85,0.18416400215247827,0.16258394770243995,0.28964042832078707,0.36361162182429474
372,0.9918179199078075,1.0,0.85,0.3637041466380675,0.23052400072100906,0.24696915750699508,0.15880269513392828
373,0.978351236778203,0.9,0.9,0.2383174513711342,0.30747341241065207,0.2924418176615451,0.16176731855666865
374,0.9849034860270814,1.0,0.95,0.24220293420588843,0.25756865621378494,0.23867393957481928,0.26155447000550736
375,0.9466106926781083,0.8,0.75,0.3875887874939567,0.10359603492870292,0.3798810374976656,0.1289341400796749
376,0.9254722805284603,0.8,0.8,0.3244856931771332,0.10573819561048489,0.19201135546542736,0.3777647557469546
377,0.9947647857760217,1.0,0.85,0.34196996263970725,0.20900591711714692,0.26111004318150044,0.18791407706164537
378,0.9591719142280939,0.9,0.85,0.30643249407182865,0.36383951632393147,0.1337935252792651,0.19593446432497483
379,0.9209285096925545,0.8,0.9,0.12076932990901032,0.27678410106178697,0.31518407382998015,0.2872624951992226
380,0.9964933942462031,1.0,0.95,0.30222019691867313,0.23255999951528183,0.23517971515740393,0.2300400884086411
381,0.918409680207433,0.8,0.85,0.16779148165384783,0.17797100864324664,0.2683973655692892,0.38584014413361645
382,0.9574926945713461,1.0,0.9,0.21261369571824082,0.32740472459636877,0.1899968554268421,0.26998472425854836
383,0.9782524591513355,1.0,0.95,0.21313579405855335,0.2711394432217842,0.2676560450452797,0.24806871767438268
384,0.9657735522904063,0.9,0.85,0.27791465482606353,0.15035795910980274,0.25138073983983117,0.3203466462243027
385,0.8912458328188665,0.7,0.8,0.20508833061610346,0.12401191093557015,0.49212802002073625,0.17877173842759006
386,0.911758653331687,0.8,0.85,0.18006648621959312,0.32039316588171385,0.14753055429183223,0.35200979360686085
387,0.9841461908877639,1.0,0.9,0.2687137238357238,0.2525430272343123,0.20883906150413892,0.269904187425825
388,0.978878050788163,1.0,0.95,0.27836506705433905,0.1664899323159167,0.33647063637843,0.21867436425131428
389,0.9525044244145366,0.9,0.9,0.22075490101978165,0.139008539305802,0.3480475159865922,0.29218904368782406
390,0.9534263489319668,0.9,0.85,0.35292514342399944,0.23661727217417777,0.13376752952473095,0.276690054877092
391,0.993283121373009,1.0,1.0,0.2580479980743093,0.25920704021243113,0.24364768090132424,0.23909728081193532
392,0.892595793719389,0.8,0.75,0.20012190260235066,0.20492036444714046,0.15667673768343976,0.4382809952670692
393,0.9488661151582498,0.9,0.85,0.28867861260238337,0.4114112872088515,0.1460781452807724,0.15383195490799262
394,0.9719636169074372,1.0,0.95,0.26065342580638545,0.3064653151483692,0.17469001011829874,0.25819124892694656
395,0.9331604724863152,0.8,0.85,0.19207607909706123,0.2486976714390839,0.20008989984882064,0.35913634961503427
396,0.9830760999300324,1.0,0.85,0.35473215976870476,0.30705882967926346,0.19479586242311742,0.14341314812891434
397,0.9358439313495491,0.9,0.8,0.352324040883343,0.26500619412669396,0.10050253573584314,0.2821672292541199
398,0.9576243980738361,0.9,0.8,0.34722454859894536,0.1330109642239124,0.37606044239835745,0.14370404477878493
399,0.9936617689426678,1.0,0.95,0.2913478828832598,0.20473181849866876,0.2766344064071055,0.22728589221096593
400,0.9486027081532699,0.9,0.85,0.31860737942410744,0.18363635618029975,0.16565829233788773,0.3320979720577049
401,0.9894637198007983,1.0,0.85,0.36642205616967266,0.1941480122113931,0.2641369298714946,0.17529300174743956
402,0.9346256739515165,0.9,0.85,0.2173941729810322,0.13344996639354575,0.27555292512080626,0.3736029355046159
403,0.9375725398197308,0.9,0.7,0.41647643823690145,0.28142464930274347,0.09909274081482183,0.20300617164553322
404,0.8552249248878461,0.6,0.75,0.2539778930312866,0.13374400302515085,0.12211792999866206,0.4901601739449005
405,0.9842120426390089,1.0,0.9,0.31219961630642107,0.27271242560326486,0.2961132835381891,0.11897467455212492
406,0.9435321233074042,0.8,0.85,0.19040026755877587,0.3268722903196506,0.3384600635949889,0.1442673785265847
407,0.976326295427419,1.0,0.9,0.22906533366443235,0.2061107695789634,0.31928049677434506,0.2455433999822591
408,0.9059636992221263,0.9,0.75,0.36872661162726705,0.1593804564786361,0.1075586513859348,0.364334280508162
409,0.9847223937111577,1.0,0.9,0.3228013399022805,0.26544456221698526,0.18026662551000644,0.23148747237072773
410,0.9369634111207145,0.9,0.85,0.3301215488451578,0.22216966206303204,0.12122903730107275,0.3264797517907374
411,0.9813145655842285,1.0,0.95,0.22356933945576493,0.27690733479160234,0.24656631388596303,0.2529570118666698
412,0.9300983660534221,0.8,0.9,0.13771181206227004,0.2622515547544084,0.29578954292477605,0.3042470902585455
413,0.927810017697658,0.8,0.85,0.16595491612096017,0.1829830651654292,0.391005698202563,0.26005632051104766
414,0.9662345145491212,0.9,0.9,0.2643644865241746,0.28625925621285137,0.16980571489975893,0.2795705423632151
415,0.9438943079392518,0.9,0.85,0.22940383642223153,0.3133353107469137,0.15521231681211425,0.3020485360187406
416,0.9677491048277563,0.8,0.9,0.19435730267327955,0.31694786254188617,0.25644274630128805,0.23225208848354614
417,0.9878832777709182,1.0,0.95,0.24756270613547568,0.2756176920427772,0.23165001869245563,0.24516958312929152
418,0.9539202370663045,0.9,0.9,0.2782916404711802,0.09396990389473063,0.31270006480186824,0.31503839083222096
419,0.9507428900687327,0.9,0.9,0.23456295288947426,0.2838277053344682,0.16559516985183625,0.3160141719242211
420,0.8605918426143144,0.7,0.75,0.21170659670802297,0.0624088269322032,0.5372221510636798,0.188662425296094
421,0.9816602872782648,1.0,0.9,0.22483585564008965,0.2545554569842326,0.2866278997434864,0.23398078763219138
422,0.9533769601185331,0.9,0.9,0.3286619437647778,0.25401587635024586,0.13187193251475263,0.2854502473702236
423,0.9159567024735564,0.8,0.85,0.2540506940863894,0.11881245778363472,0.2135800970359343,0.4135567510940415
424,0.9692143062929578,1.0,0.9,0.3246173820654622,0.3322850366069126,0.14800864170191733,0.1950889396257078
425,0.9366012264888669,0.8,0.75,0.2272519837025239,0.4360651830548185,0.2145219101787395,0.12216092306391808
426,0.9205827879985183,0.9,0.8,0.3218729479736438,0.18966109043823257,0.12098798791677275,0.3674779736713509
427,0.93283121373009,0.8,0.85,0.29811149957320665,0.44245483552813336,0.15677096805394,0.10266269684471999
428,0.9779890521463555,0.9,0.9,0.28293139903176506,0.15211066302943896,0.28110192954019053,0.28385600839860536
429,0.9015516318887105,0.7,0.8,0.14938060258327907,0.2348556498570295,0.43912554638573625,0.17663820117395523
430,0.9285508498991644,0.7,0.6,0.5446576440480035,0.10812907646698991,0.21592736512438532,0.13128591436062137
431,0.8887599292093673,0.7,0.8,0.1497845572395952,0.1799169715519205,0.4583277514439195,0.21197071976456475
432,0.9678808083302465,0.9,0.7,0.44260832198041233,0.22549783477049576,0.21269022952718014,0.11920361372191184
433,0.9812487138329835,1.0,0.8,0.3628970677856693,0.30442243665271723,0.18413531822461424,0.14854517733699926
434,0.9277770918220356,0.9,0.85,0.22919116043537882,0.11076526502352088,0.27234623767479976,0.3876973368663006
435,0.9447997695188707,0.7,0.7,0.41572381456504803,0.1012982375709624,0.36642846769109916,0.11654948017289038
436,0.8512244309997119,0.8,0.8,0.07108234013101587,0.3836740146139771,0.18570198758740258,0.3595416576676045
437,0.9829608593653537,1.0,0.9,0.33071552537378895,0.312001651721193,0.2357422649092378,0.12154055799578033
438,0.943581512120838,0.8,0.8,0.17030678432198978,0.3554312667343326,0.29975310834235064,0.17450884060132685
439,0.9772811458204715,1.0,0.9,0.21171132340575022,0.31447576248145065,0.2556943289467851,0.21811858516601412
440,0.973000781989546,1.0,0.9,0.28693972944295054,0.2826525346274761,0.16601908294062712,0.26438865298894626
441,0.9861711322385478,1.0,0.9,0.3223073284406424,0.2654586826122822,0.18465635567729982,0.22757763326977562
442,0.8396509857184014,0.7,0.75,0.15130159821647238,0.2848144744618767,0.10612925208802144,0.4577546752336294
443,0.9936946948182902,1.0,0.9,0.2928907995949914,0.20835263102170443,0.2531501237246055,0.2456064456586987
444,0.9221796929662098,0.9,0.8,0.22406798714222415,0.19227497830642326,0.18221130483705572,0.40144572971429676
445,0.9155122031526526,0.8,0.9,0.15505943884014267,0.15654314361204832,0.35159876141280083,0.3367986561350082
446,0.9543811993250195,0.8,0.9,0.22113993941608792,0.3160850959185241,0.33477418959505845,0.12800077507032967
447,0.9933325101864426,1.0,0.95,0.3091420655756666,0.23725063507345737,0.21552910840205614,0.23807819094882005
448,0.9308227353171172,0.9,0.85,0.32721936888116326,0.27208346188110094,0.09824319250078535,0.3024539767369504
449,0.8463020125941473,0.7,0.8,0.08299219940687495,0.3793079951777742,0.16134489228713214,0.37635491312821867
450,0.9592542289171502,0.9,0.9,0.2262387481757165,0.15828965357305408,0.3634385293049005,0.25203306894632893
451,0.9679631230193027,0.9,0.8,0.3767269303918766,0.10760175263842879,0.2547996488137645,0.26087166815593005
452,0.9705478042556693,1.0,0.9,0.2880659352963043,0.37392322513314247,0.1990223972336054,0.13898844233694796
453,0.9527349055438942,0.8,0.85,0.19878355363780198,0.2639233469950008,0.3611669713091727,0.17612612805802452
454,0.8984730625180063,0.8,0.8,0.16191432476689513,0.13523585726361428,0.28826499437687425,0.4145848235926163
455,0.9295880149812733,0.8,0.85,0.13832884198778658,0.2902891504009024,0.36437922109376647,0.20700278651754458
456,0.8224307527678313,0.7,0.8,0.10809330922026285,0.36935039466577885,0.10467384900732986,0.4178824471066284
457,0.9565543071161049,0.9,0.85,0.2396955538102684,0.15125665158652643,0.272437783662831,0.33661001094037407
458,0.9269539449314729,0.8,0.8,0.19242305687263353,0.2348230423958184,0.20034692032358875,0.3724069804079593
459,0.9677491048277563,0.9,0.9,0.2647352580237768,0.31654815562400723,0.30460279983617744,0.1141137865160385
460,0.9141951681277525,0.8,0.8,0.176228608953233,0.3279377530510958,0.3893722957688631,0.10646134222680802
461,0.9772811458204715,0.9,0.85,0.37944141855271024,0.22394787400714689,0.17730102042225357,0.21930968701788925
462,0.9292916821006707,0.8,0.9,0.16421967021126477,0.2299155872961212,0.24662811890789682,0.3592366235847172
463,0.9738568547557311,0.9,0.85,0.3132387032253348,0.16439377018090484,0.22074395948624698,0.3016235671075133
464,0.9543153475737746,0.8,0.95,0.19369541000019452,0.23318877907395724,0.24727357355813057,0.3258422373677175
465,0.9907149030744536,1.0,0.95,0.28569478294853573,0.19227636337508544,0.2944103114790613,0.2276185421973175
466,0.9368152446804131,0.8,0.9,0.14935097063669978,0.2794946630819582,0.26009572157266125,0.3110586447086808
467,0.9896283491789108,1.0,0.95,0.259689541758571,0.31312879898417856,0.231394982892901,0.19578667636434938
468,0.9298349590484422,0.9,0.8,0.27756404576517657,0.17055686252186447,0.16464249034139172,0.38723660137156724
469,0.9634193521833969,0.9,0.9,0.2183484165573707,0.18886498457492693,0.36251501764774197,0.2302715812199605
470,0.9573609910688562,0.9,0.95,0.2768384960667102,0.324250132775832,0.13777006281792586,0.2611413083395319
471,0.971634358151212,1.0,0.9,0.21133014352134408,0.2508492683512269,0.3208681364125883,0.21695245171484057
472,0.9698398979297855,0.9,0.9,0.22476246978944076,0.19012443614331892,0.2923878955400227,0.29272519852721746
473,0.9401242951804749,0.8,0.85,0.19067279867397055,0.28422216860326727,0.3753174814595627,0.1497875512631996
474,0.9719142280940033,1.0,0.95,0.26653584420695947,0.326175914049615,0.1716860532542389,0.23560218848918665
475,0.953953162941927,0.8,0.65,0.49763079419060435,0.19096234064319684,0.20087081491805941,0.11053605024813921
476,0.9863686874922829,1.0,0.85,0.3683474955212072,0.1642877681573808,0.27361156909289486,0.1937531672285172
477,0.9449808618347944,0.8,0.85,0.3156409178181228,0.057999187198347936,0.29622401081353344,0.33013588416999584
478,0.9817261390295098,1.0,0.95,0.24421943225564652,0.2513301209997469,0.2303745037724389,0.2740759429721678
479,0.9832901181215788,1.0,0.75,0.363912647735096,0.2881984590610441,0.1849462288543283,0.16294266434953156
480,0.9728361526114335,0.9,0.85,0.3537631626526644,0.271552414027602,0.15022385818467573,0.22446056513505797
481,0.9702185454994443,1.0,0.7,0.4081361720495551,0.28985640431581927,0.19281996425458595,0.1091874593800397
482,0.9653125900316911,0.9,0.9,0.24867663601535997,0.2262639876010398,0.20816458432914706,0.3168947920544532
483,0.9731654113676586,0.9,0.8,0.38281171805522163,0.14586785183053447,0.30727854544460576,0.164041884669638
484,0.932106844466395,0.9,0.8,0.26443590799867744,0.17245025476417,0.17550470504875668,0.38760913218839577
485,0.9918673087212413,1.0,0.9,0.3324607403566825,0.2906809017778766,0.22773679075815786,0.14912156710728308
486,0.9254722805284603,0.8,0.85,0.16737090463022733,0.23453523316288477,0.2321459616396989,0.365947900567189
487,0.9803432522533646,1.0,0.75,0.3985997725409878,0.24231724587441741,0.19374167727144037,0.16534130431315452
488,0.8552907766390911,0.7,0.8,0.11117239042470532,0.136376811661562,0.48357245497898876,0.26887834293474394
489,0.9076264559410626,0.8,0.8,0.24621737008873912,0.16489277401787872,0.48056619767932235,0.10832365821405984
490,0.788879285508499,0.7,0.65,0.10236211862583469,0.5834732016771385,0.11360919365473311,0.20055548604229362
491,0.9408651273819812,0.8,0.85,0.17648760441368785,0.289616936069345,0.20871358944959215,0.325181870067375
492,0.9315800304564348,0.8,0.75,0.3650580371680946,0.11811564147928721,0.1711949153783987,0.3456314059742196
493,0.9653290529695024,0.9,0.85,0.27647724482328695,0.19003094357178799,0.21316056958782084,0.32033124201710417
494,0.9343128781331027,0.8,0.9,0.16075602882609222,0.20323217584092157,0.313646241680386,0.32236555365260033
495,0.984030950323085,1.0,0.9,0.2665547922376899,0.1914083887575987,0.26522046182895115,0.2768163571757602
496,0.916911552866609,0.8,0.85,0.15563157833332952,0.16656288716794754,0.3929775766121207,0.28482795788660237
